id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,iata_code,score
315455,DE-0203,small_airport,Lünen-Lippeweiden Airfield,51.6171,7.501,162,EU,DE,DE-NW,Lünen,0,,0
44591,DE-0022,heliport,Mainz ZDF-Complex Helipad,49.96620178,8.21269989,,EU,DE,DE-RP,Mainz,0,,0
316022,DE-0317,small_airport,Markdorf Airfield,47.7072,9.391,1388,EU,DE,DE-BW,Markdorf,0,,0
308863,DE-0070,small_airport,Marpingen Glider Airfield,49.453,7.039,1155,EU,DE,DE-SL,Marpingen,0,,0
320314,DE-0355,small_airport,Sonderlandeplatz Meißendorf-Brunsiek,52.7122879,9.8729296,,EU,DE,DE-NI,Meißendorf,0,,0
320746,DE-0361,small_airport,Mellenthin UL,53.9175,14.0325,66,EU,DE,DE-MV,Mellenthin (Usedom),0,,0
308221,DE-0052,small_airport,Bischofsberg Airfield,50.43247038,10.28706551,1080,EU,DE,DE-BY,Mellrichstadt,0,,0
315459,DE-0205,small_airport,Menden-Barge Airfield,51.46,7.8376,750,EU,DE,DE-NW,Menden,0,,0
44595,DE-0026,heliport,Meppen Ludmillenstift Hospital Helipad,52.6894989,7.294400215,,EU,DE,DE-NI,Meppen,0,,0
316051,DE-0332,small_airport,Roßfeld Airfield,48.5133,9.3332,2634,EU,DE,DE-BW,Metzingen,0,,0
311008,DE-0111,small_airport,Berliner Heide Airfield,52.6697,10.3705,230,EU,DE,DE-NI,Metzingen,0,,0
314553,DE-0169,small_airport,Vielbrunn Airfield,49.7193,9.0823,1517,EU,DE,DE-HE,Michelstadt,0,,0
44462,DE-0010,closed,Straubing Airfield,48.82799911,12.56099987,,EU,DE,DE-BY,Mitterharthausen,0,,0
316023,DE-0318,small_airport,Möckmühl-Korb Airfield,49.3442,9.401,1148,EU,DE,DE-BW,Möckmühl,0,,0
320790,DE-0368,small_airport,Flugplatz Mohorn,50.998031,13.446478,1173,EU,DE,DE-SN,Mohorn,0,,0
315804,DE-0270,small_airport,Grambeker Heide Airfield,53.5834,10.6985,168,EU,DE,DE-SH,Mölln,0,,0
315471,DE-0210,small_airport,Wanlo Airfield,51.101,6.3936,253,EU,DE,DE-NW,Mönchengladbach,0,,0
312142,DE-0133,small_airport,Weper Airfield,51.7124,9.8026,1190,EU,DE,DE-NI,Moringen,0,,0
315944,DE-0291,small_airport,Sonderlandeplatz Morschenich,50.8730556,6.5527778,338,EU,DE,DE-NW,Morschenich,0,,0
316024,DE-0319,small_airport,Schreckhof Airfield,49.3513,9.1208,898,EU,DE,DE-BW,Mosbach,0,,0
315989,DE-0302,small_airport,Hangensteiner Hof Airfield,48.9328,8.8155,970,EU,DE,DE-BW,Mühlacker,0,,0
322973,DE-0005,small_airport,Warngau Airfield,47.825011,11.703733,2380,EU,DE,DE-BY,München,0,,0
329127,DE-0418,heliport,DRF Luftrettung München Heliport,48.110895,11.465393,,EU,DE,DE-BY,München,0,,0
315941,DE-0288,small_airport,Segelfluggelände Haiterbach,48.5313889,8.6752778,1975,EU,DE,DE-BW,Nagold,0,,0
315722,DE-0252,small_airport,Nastätten Airfield,50.198,7.89,1220,EU,DE,DE-RP,Nastätten,0,,0
321379,DE-0405,small_airport,Naunheim / Maifeld UL,50.2580555,7.3319443,700,EU,DE,DE-RP,Naunheim,0,,0
326618,DE-0413,small_airport,Obersöllbach UL,49.183234,9.5590496,,EU,DE,DE-BW,Neuenstein,0,,0
314457,DE-0168,small_airport,Nidda Airfield,50.4053,8.9881,589,EU,DE,DE-HE,Nidda,0,,0
315852,DE-0278,small_airport,Aventoft Airfield,54.8961,8.8208,-10,EU,DE,DE-SH,Niebüll,0,,0
321230,DE-0400,small_airport,Flugplatz Niederwillingen,50.7799999,11.0508333,,EU,DE,DE-TH,Niederwillingen,0,,0
315605,DE-0248,small_airport,Titschendorf Airfield,50.3941,11.5217,2140,EU,DE,DE-TH,Nordhalben,0,,0
311720,DE-0127,small_airport,Sultmer Berg Airfield,51.73,9.9925,736,EU,DE,DE-NI,Northeim,0,,0
309908,DE-0092,small_airport,Ottenberg Airfield,49.3287,11.4797,1828,EU,DE,DE-BY,Nuremberg,0,,0
314554,DE-0170,small_airport,Oberems Airfield,50.242,8.3986,1350,EU,DE,DE-HE,Oberems,0,,0
321249,DE-0401,small_airport,Oberrot-Glashofen UL,49.0102777,9.6405555,1574,EU,DE,DE-BW,Oberrot,0,,0
316032,DE-0325,small_airport,Ochsenhausen Airfield,48.0535,9.9189,2135,EU,DE,DE-BW,Ochsenhausen,0,,0
44703,EDGO,heliport,Oedheim Heliport,49.24100113,9.234999657,,EU,DE,DE-BW,Oedheim,0,,0
314241,DE-0158,small_airport,Reinheim Airfield,49.84,8.851,506,EU,DE,DE-HE,Offenbach,0,,0
321359,DE-0403,small_airport,Ohlsbach UL,48.4338888,7.9708332,525,EU,DE,DE-BW,Offenburg,0,,0
320859,DE-0371,small_airport,Offenbüttel UL,54.1758333,9.3780556,6,EU,DE,DE-SH,Offenbüttel,0,,0
309025,DE-0075,small_airport,Ohlstadt Airfield,47.65869,11.23507,2197,EU,DE,DE-BY,Ohlstadt,0,,0
315892,DE-0281,small_airport,Baumerlenbach Airfield,49.231,9.421,800,EU,DE,DE-BW,Öhringen,0,,0
44594,DE-0025,heliport,Osnabrück Hospital Helipad,52.2779007,8.004799843,,EU,DE,DE-NI,Osnabrück,0,,0
311666,DE-0124,small_airport,Osterholz-Scharmbeck Airfield,53.2135,8.8102,3,EU,DE,DE-NI,Osterholz-Scharmbeck,0,,0
311668,DE-0125,small_airport,Peine-Glindbruchkippe Airfield,52.3238,10.1815,235,EU,DE,DE-NI,Peine,0,,0
311067,DE-0116,small_airport,Peißenberg Airfield,47.8337,11.06685,1967,EU,DE,DE-SN,Peißenberg,0,,0
315727,Perlebe,small_airport,[Duplicate] Perleberg,53.072222,11.819722,91,EU,DE,DE-BR,Perleberg,0,,0
316054,DE-0335,small_airport,Schwann-Conweiler Airfield,48.8382,8.5432,1550,EU,DE,DE-BW,Pforzheim,0,,0
320912,DE-0379,small_airport,UL-Flugplatz Litzlohe,49.3519444,11.4888889,1876,EU,DE,DE-BY,Pilsach auf der Heid,0,,0
315850,DE-0277,small_airport,Bundenthal-Rumbach Airfield,49.0934,7.7941,995,EU,DE,DE-RP,Pirmasens,0,,0
316037,DE-0327,small_airport,Pleidelsheim Airfield,48.9564,9.1914,616,EU,DE,DE-BW,Pleidelsheim,0,,0
321028,DE-0388,small_airport,Flugplatz Plötzin,52.356113,12.824636,164,EU,DE,DE-BR,Plötzin,0,,0
314404,DE-0161,small_airport,Pohlheim Airfield,50.5322,8.7334,787,EU,DE,DE-HE,Pohlheim,0,,0
315803,DE-0269,small_airport,Kammermark Airfield,53.1953,12.1642,280,EU,DE,DE-BR,Pritzwalk,0,,0
311068,DE-0117,small_airport,Quakenbrück Airfield,52.6634,7.9249,78,EU,DE,DE-NI,Quakenbrück,0,,0
315463,DE-0207,small_airport,Radevormwald-Leye Airfield,51.2164,7.3822,1290,EU,DE,DE-NW,Radevormwald,0,,0
316045,DE-0328,small_airport,Rastatt Airfield,48.8742,8.2129,370,EU,DE,DE-BW,Rastatt,0,,0
309906,DE-0090,small_airport,Oberhinkofen Airfield,48.9517,12.1467,1276,EU,DE,DE-BY,Regensburg,0,,0
316046,DE-0329,small_airport,Reiselfingen Airfield,47.8517,8.3715,2450,EU,DE,DE-BW,Reiselfingen,0,,0
44593,DE-0024,heliport,Remagen Rolandseck Helipad,50.63209915,7.207699776,,EU,DE,DE-RP,Remagen,0,,0
316020,DE-0315,small_airport,Malmsheim Airfield,48.7847,8.9175,1488,EU,DE,DE-BW,Renningen,0,,0
311070,DE-0119,closed,Schnuckenheide-Repke Airfield,52.7163,10.5336,350,EU,DE,DE-NI,Repke,0,,0
315600,DE-0247,small_airport,Übersberg Airfield,48.4584,9.2977,2570,EU,DE,DE-BW,Reutlingen,0,,0
315136,DE-0185,small_airport,Sevelen Airfield,51.4857,6.4284,105,EU,DE,DE-NW,Rheinhausen,0,,0
314405,DE-0162,small_airport,Riedelbach Airfield,50.3024,8.3845,1700,EU,DE,DE-HE,Riedelbach,0,,0
315946,DE-0293,small_airport,Flugplatz Riedlingen,48.1444444,9.466666,1732,EU,DE,DE-BW,Riedlingen,0,,0
315568,DE-0230,small_airport,Riesa-Canitz Airfield,51.3024,13.228,410,EU,DE,DE-SN,Riesa,0,,0
44583,DE-0014,heliport,Rostock University Helipad,54.08330154,12.10050011,,EU,DE,DE-MV,Rostock,0,,0
314407,DE-0163,small_airport,Rothenberg Airfield,49.4858,8.9368,1575,EU,DE,DE-HE,Rothenberg,0,,0
315403,DE-0202,small_airport,Eutingen Airfield,48.485556,8.778333,1637,EU,DE,DE-BW,Rottenburg,0,,0
312689,DE-0142,small_airport,Eibinger Forstwiese Airfield,50.0186,7.89324,1550,EU,DE,DE-HE,Rüdesheim am Rhein,0,,0
324582,DE-0410,heliport,Rupin Hospital Helipad,52.9039727,12.7963431,,EU,DE,DE-BR,Ruppin,0,,0
313154,DE-0149,small_airport,Hoherodskopf Airfield,50.5017,9.2227,2215,EU,DE,DE-HE,Rüsselsheim,0,,0
308272,DE-0057,small_airport,Am Kreuzberg Glider Airfield,50.3088,10.3734,875,EU,DE,DE-BY,Saale,0,,0
315847,DE-0275,small_airport,Dillingen Airfield,49.3863,6.7493,795,EU,DE,DE-SL,Saarlouis,0,,0
309996,DE-0096,small_airport,Am Salzgittersee Airfield,52.1702,10.31573,260,EU,DE,DE-NI,Salzgitter,0,,0
315794,DE-0262,small_airport,Klein Gartz Airfield,52.828,11.316,112,EU,DE,DE-ST,Salzwedel,0,,0
315179,DE-0187,small_airport,Iserlohn-Rheinermark Airfield,51.4293,7.6436,660,EU,DE,DE-NW,Sauerland,0,,0
310079,DE-0104,small_airport,Höpen Airfield,53.1473,9.796,275,EU,DE,DE-NI,Schneverdingen,0,,0
44464,DE-0012,closed,Schönwalde Airfield,52.61700058,13.15699959,,EU,DE,DE-BR,Schönwalde,0,,0
314409,DE-0164,small_airport,Schotten Airfield,50.5348,9.1455,1678,EU,DE,DE-HE,Schotten,0,,0
316011,DE-0308,small_airport,Hornberg Airfield,48.7458,9.8615,2240,EU,DE,DE-BW,Schwäbisch Gmünd,0,,0
314690,DE-0173,small_airport,"Ziegenhain Airfield - ""Der Ring""",50.9026,9.2403,693,EU,DE,DE-HE,Schwalmstadt,0,,0
44596,DE-0027,heliport,Grafenrheinfeld Nuclear Power Plant Helipad,49.9822998,10.19139957,,EU,DE,DE-BY,Schweinfurt,0,,0
